# Chinese lookup aliases | English gloss
# The user-facing input scheme outputs Simplified Chinese only.
# Derived from CC-CEDICT, published by MDBG.
# License: CC BY-SA 4.0 https://creativecommons.org/licenses/by-sa/4.0/
# Source date: 2026-08-23T06:21:07Z
一唱三叹	(idiom) (of literature or music) concise yet deeply evocative…
一唱三嘆	(idiom) (of literature or music) concise yet deeply evocative…
一問三不知	lit. to reply "don't know" whatever the question (idiom)
一回事	one and the same (thing); one thing (as distinct from another)
一回生两回熟	see 一回生二回熟[yi1 hui2 sheng1 er4 hui2 shu2]
一回生二回熟	unfamiliar at first, but well accustomed soon enough (idiom)
一回生兩回熟	see 一回生二回熟[yi1 hui2 sheng1 er4 hui2 shu2]
一团乱糟	a chaotic mess
一团和气	(idiom) to keep on the right side of everyone (often at the exp…
一团漆黑	pitch-dark; (fig.) completely in the dark; totally ignorant of
一团火	fireball; ball of fire
一团糟	chaos; bungle
一国两制	one country, two systems (PRC proposal regarding Hong Kong, Mac…
一國兩制	one country, two systems (PRC proposal regarding Hong Kong, Mac…
一團亂糟	a chaotic mess
一團和氣	(idiom) to keep on the right side of everyone (often at the exp…
一團漆黑	pitch-dark; (fig.) completely in the dark; totally ignorant of
一團火	fireball; ball of fire
一團糟	chaos; bungle
一地雞毛	complete mess; in a shambles
一地鸡毛	complete mess; in a shambles
一场空	all in vain; futile
一块	a piece; a chunk
一块儿	erhua variant of 一塊|一块[yi1 kuai4]
一堆	pile; heap; a lot of; a bunch of
一場空	all in vain; futile
一塊	a piece; a chunk
一塊兒	erhua variant of 一塊|一块[yi1 kuai4]
一塌糊塗	muddled and completely collapsing (idiom); in an awful condition
一塌糊涂	muddled and completely collapsing (idiom); in an awful condition
一塵不染	(idiom) untainted by even a speck of dust; spotlessly clean; (o…
一壁	at the same time; simultaneously; while
一壁厢	see 一壁[yi1 bi4]
一壁廂	see 一壁[yi1 bi4]
一声	first tone in Mandarin (high, level tone)
一声不吭	to not say a word
一声不响	to keep totally silent; noiselessly
一夔已足	one talented person is enough for the job (idiom)
一夕	overnight; instantly; very quickly
一夕数惊	(lit.) one scare after another in a single night (idiom)
一夕數驚	(lit.) one scare after another in a single night (idiom)
一多对应	one-to-many correspondence
一多對應	one-to-many correspondence
一夜之間	(lit. and fig.) overnight
一夜之间	(lit. and fig.) overnight
一夜情	one night stand
一夜无眠	to have a sleepless night
一夜無眠	to have a sleepless night
一夜爆紅	to become popular overnight
一夜爆红	to become popular overnight
一夜露水	one-night stand; ephemeral
一大早	at dawn; at first light
一大早儿	erhua variant of 一大早[yi1 da4 zao3]
一大早兒	erhua variant of 一大早[yi1 da4 zao3]
一大通	(coll.) a whole lot of ...; an endless stream of ... (used in r…
一天一个样	to change from day to day
一天一個樣	to change from day to day
一天到晚	all day long; the whole day
一夫一妻	monogamy
一夫多妻	polygyny
一夫当关，万夫莫开	(idiom) one man guarding the pass can prevent the passage of te…
一夫當關，萬夫莫開	(idiom) one man guarding the pass can prevent the passage of te…
一失足成千古恨	a single slip may cause everlasting sorrow (idiom)
一头	one head; a head full of sth
一头栽进	to plunge into; to run headlong into
一头热	one-sided enthusiasm (abbr. for 剃頭挑子一頭熱|剃头挑子一头热[ti4 tou2 tiao1…
一头雾水	to be confused; to be baffled
一套	suit; a set
一如	to be just like
一如往常	as usual
一如所料	as expected
一如既往	(idiom) just as in the past; as before; continuing as always
一妻制	monogyny
一姐	(coll.) top-ranked female; leading female; top female personali…
一孔之見	(idiom) partial view; limited outlook
一孔之见	(idiom) partial view; limited outlook
一字	in a row; in a line
一字一泪	each word is a teardrop (idiom)
一字一淚	each word is a teardrop (idiom)
一字不差	(idiom) word for word; verbatim; without a single mistake or om…
一字不提	to not mention a single word (about sth) (idiom)
一字不漏	without missing a word
一字不落	see 一字不漏[yi1 zi4 bu4 lou4]
一字不識	totally illiterate
一字不识	totally illiterate
一字之师	one who can correct a misread or misspelt character and thus be…
一字之師	one who can correct a misread or misspelt character and thus be…
一字儿	erhua form of 一字[yi1 zi4]
一字兒	erhua form of 一字[yi1 zi4]
一字千金	one word worth a thousand in gold (idiom)
一字巾	headband; strip of cloth worn around the head
一字縱隊	single file
一字纵队	single file
一字褒貶	(lit.) to dispense praise or blame with a single word (idiom)
一字褒贬	(lit.) to dispense praise or blame with a single word (idiom)
一字馬	the splits (in gymnastics, dance or martial arts)
一字马	the splits (in gymnastics, dance or martial arts)
一学就会	to pick up (a skill) in a very short time; to take to sth like…
一學就會	to pick up (a skill) in a very short time; to take to sth like…
一定	surely; certainly; definitely; fixed; settled
一审	first instance (law)
一家	the whole family; the same family
一家之主	master of the house; head of the family
一家人	the whole family; (lit. and fig.) members of the same family
一家人不說兩家話	lit. family members speak frankly with one another, not courteo…
一家人不说两家话	lit. family members speak frankly with one another, not courteo…
一家子	the whole family
一宿	one whole night; all night
一審	first instance (law)
一寸光阴一寸金	(saying) time is precious
一寸光阴一寸金，寸金难买寸光阴	(lit.) an interval of time is worth an ounce of gold, money can…
一寸光陰一寸金	(saying) time is precious
一寸光陰一寸金，寸金難買寸光陰	(lit.) an interval of time is worth an ounce of gold, money can…
一对	couple; pair
一对一	one-to-one; one-on-one
一对一斗牛	one-on-one basketball game
一对儿	a pair; a couple
一對	couple; pair
一對一	one-to-one; one-on-one
一對一鬥牛	one-on-one basketball game
一對兒	a pair; a couple
一小撮	handful (of)
一小部分	a small part; a small section
一小阵儿	very brief period of time
一小陣兒	very brief period of time
一尘不染	(idiom) untainted by even a speck of dust; spotlessly clean; (o…
一层	one layer; one level
一展身手	to showcase one's talents; to display one's prowess
一層	one layer; one level
一山不容二虎	lit. the mountain can't have two tigers (idiom)
一己	oneself
一帆風順	propitious wind throughout the journey (idiom); plain sailing
一帆风顺	propitious wind throughout the journey (idiom); plain sailing
一带	region; area
一带一路	Belt and Road Initiative (BRI), Chinese infrastructure and inve…
一带而过	to skate around; to skip over
一席之地	(acknowledged) place; a role to play
一席話	the content of a conversation; words
一席话	the content of a conversation; words
一帶	region; area
一帶一路	Belt and Road Initiative (BRI), Chinese infrastructure and inve…
一帶而過	to skate around; to skip over
一干二净	thoroughly (idiom); completely
一年一度	(idiom) annual; once a year
一年之計在於春	the whole year must be planned for in the spring (idiom)
一年之计在于春	the whole year must be planned for in the spring (idiom)
一年到头	all year round
一年到頭	all year round
一年半	a year and a half
一年半載	about a year
一年半载	about a year
一年四季	all year round
一年多	more than a year
一年期	one year period (in a contract or budget)
一年生	(botany) (of a plant) annual
一年被蛇咬，十年怕井繩	see 一朝被蛇咬，十年怕井繩|一朝被蛇咬，十年怕井绳[yi1 zhao1 bei4 she2 yao3 , shi2 nia…
一年被蛇咬，十年怕井绳	see 一朝被蛇咬，十年怕井繩|一朝被蛇咬，十年怕井绳[yi1 zhao1 bei4 she2 yao3 , shi2 nia…
一并	to lump together; to treat along with all the others
一应	all; every
一应俱全	with everything needed available
一度	for a time; at one time
一廂情願	one's own wishful thinking
一式二份	in duplicate
一弹指顷	a snap of the fingers (idiom); in a flash
一彈指頃	a snap of the fingers (idiom); in a flash
一往情深	deeply attached; devoted
一往无前	to advance courageously (idiom); to press forward
一往無前	to advance courageously (idiom); to press forward
一往直前	see 一往無前|一往无前[yi1 wang3 wu2 qian2]
一径	directly; straightaway
一律	same; identical; uniformly; all; without exception
一徑	directly; straightaway
一心	wholeheartedly; heart and soul
一心一德	of one heart and one mind (idiom)
一心一意	concentrating one's thoughts and efforts; single-minded
一心二用	to do two things at once (idiom); to multitask
一心多用	to multitask
一念之差	momentary slip; false step
一总	altogether; in all
一惊一乍	frightened; flustered
一意	focus; with complete devotion
一意孤行	obstinately clinging to one's course (idiom); willful
一應	all; every
一應俱全	with everything needed available
一成不变	(idiom) immutable; impervious to change; set in stone
一成不變	(idiom) immutable; impervious to change; set in stone
一战	World War I (1914–1918)
一戰	World War I (1914–1918)
一房一厅	one bedroom and one living room
一房一廳	one bedroom and one living room
一手	a skill; mastery of a trade
一手交錢，一手交貨	lit. one hand exchanges the cash, the other the goods (idiom)
一手交钱，一手交货	lit. one hand exchanges the cash, the other the goods (idiom)
一手包办	to take care of a matter all by oneself; to run the whole show
一手包辦	to take care of a matter all by oneself; to run the whole show
一手遮天	lit. to hide the sky with one hand
一打	dozen
一扫而光	see 一掃而空|一扫而空[yi1 sao3 er2 kong1]
一扫而空	(idiom) to make a clean sweep of; to clean out
一技之長	proficiency in a particular field (idiom)
一技之长	proficiency in a particular field (idiom)
一把好手	expert; dab hand
一把屎一把尿	to have endured all sorts of hardships (to raise one's children…
一把年紀	to be getting on in years; an advanced age
一把年纪	to be getting on in years; an advanced age
一把手	working hand; member of a work team; participant
一把抓	to attempt all tasks at once
一把死拿	stubborn; inflexible
一把眼泪一把鼻涕	with one's face covered in tears (idiom)
一把眼淚一把鼻涕	with one's face covered in tears (idiom)
一把鑰匙開一把鎖	One key opens one lock.
一把钥匙开一把锁	One key opens one lock.
一抓一大把	(coll.) to be a dime a dozen; easy to come by
一抿子	a little bit
一拍两散	(of marriage or business partners) to break up; to separate
一拍兩散	(of marriage or business partners) to break up; to separate
一拍即合	lit. to be together from the first beat (idiom); to hit it off
一拥而上	to swarm around; flocking (to see)
一拥而入	to swarm in (of people etc) (idiom)
一拨儿	group of people
一挥而就	to finish (a letter, a painting) at a stroke
一掃而光	see 一掃而空|一扫而空[yi1 sao3 er2 kong1]
一掃而空	(idiom) to make a clean sweep of; to clean out
一排	row
一探究竟	to check out; to investigate
一推六二五	1 divided by 16 is 0.0625 (abacus rule)
一掬同情之泪	to shed tears of sympathy (idiom)
一掬同情之淚	to shed tears of sympathy (idiom)
一掷千金	lit. stake a thousand pieces of gold on one throw (idiom); to t…
一揮而就	to finish (a letter, a painting) at a stroke
一揽子	all-inclusive; undiscriminating
一撥兒	group of people
一擁而上	to swarm around; flocking (to see)
一擁而入	to swarm in (of people etc) (idiom)
一擊入洞	hole in one (golf)
一擲千金	lit. stake a thousand pieces of gold on one throw (idiom); to t…
一攬子	all-inclusive; undiscriminating
一改再改	to change (sth) repeatedly
一改故轍	complete change from the old rut (idiom); dramatic change of di…
一改故辙	complete change from the old rut (idiom); dramatic change of di…
一敗塗地	lit. defeated, the ground blanketed with bodies (idiom)
一文不值	worthless (idiom); no use whatsoever
一文不名	to be penniless
一斑	lit. one spot (on the leopard)
一方	a party (in a contract or legal case); one side
一方面	on the one hand
一旁	aside; to the side of
一族	social group; subculture
一无所动	totally unaffected; unimpressed
一无所有	not having anything at all (idiom); utterly lacking
一无所知	(idiom) not knowing anything at all; completely ignorant
一无所获	to gain nothing; to end up empty-handed
一无所长	not having any special skill; without any qualifications
一无所闻	unheard of
一无是处	(idiom) not one good point; everything about it is wrong
一日三秋	a single day apart seems like three seasons (idiom)
一日三餐	to have three meals a day
一日不如一日	to be getting worse by the day
一日不見，如隔三秋	one day apart seems like three years (idiom)
一日不见，如隔三秋	one day apart seems like three years (idiom)
一日为师，终身为父	(idiom) teacher for one day, father forever; students should ha…
一日之計在於晨	make your day's plan early in the morning (idiom)
一日之计在于晨	make your day's plan early in the morning (idiom)
一日之雅	lit. friends for a day (idiom); fig. casual acquaintance
一日千里	lit. one day, a thousand miles (idiom); rapid progress
一日游	day trip; one-day tour
一日為師，終身為父	(idiom) teacher for one day, father forever; students should ha…
一日遊	day trip; one-day tour
一旦	in case (sth happens); if
一早	early in the morning; at dawn
一时	a period of time; a while
一时半会	a short time; a little while
一时半会儿	a short time; a little while
一时半刻	(idiom) a short time; a little while
一时半晌	a short time; a little while
一时半霎	a short time; a little while
一时瑜亮	two remarkable persons living at the same period (as 周瑜[Zhou1 Y…
一时间	for a moment; momentarily
一星半点	just the tiniest bit; a hint of
一星半點	just the tiniest bit; a hint of
一是一，二是二	lit. one is one, two is two (idiom)
一時	a period of time; a while
一時半刻	(idiom) a short time; a little while
一時半晌	a short time; a little while
一時半會	a short time; a little while
一時半會兒	a short time; a little while
一時半霎	a short time; a little while
一時瑜亮	two remarkable persons living at the same period (as 周瑜[Zhou1 Y…
一時間	for a moment; momentarily
一晃	(of passing time) in an instant; (of a sight) in a flash
一暴十寒	variant of 一曝十寒[yi1 pu4 shi2 han2]
一曝十寒	one day's sun, ten days' frost (idiom, from Mencius); fig. to w…
一更	first of the five night watch periods 19:00-21:00 (old)
一會	a moment; a while
一會兒	a moment; a while
一月	January; first month (of the lunar year)
一月份	January
一望无垠	to stretch as far as the eye can see (idiom)
一望无际	as far as the eye can see (idiom)
一望無垠	to stretch as far as the eye can see (idiom)
一望無際	as far as the eye can see (idiom)
一望而知	(idiom) to be evident at a glance
一朝一夕	lit. one morning and one evening (idiom)
一朝天子一朝臣	new emperor, new officials (idiom)
一朝被蛇咬，十年怕井繩	(lit.) once bitten by a snake, one is scared all one's life at…
一朝被蛇咬，十年怕井绳	(lit.) once bitten by a snake, one is scared all one's life at…
一木难支	lit. a single post cannot prop up a falling house (idiom)
一木難支	lit. a single post cannot prop up a falling house (idiom)
一本万利	small capital, huge profit (idiom); to put in a little and get…
一本正經	(idiom) in deadly earnest; deadpan
一本正经	(idiom) in deadly earnest; deadpan
一本萬利	small capital, huge profit (idiom); to put in a little and get…
一杆进洞	(golf) hole in one
一条心	to be of one mind; to think or act alike
一条绳上的蚂蚱	lit. grasshoppers tied together with a piece of string (idiom)
一条路走到黑	lit. to follow one road until dark (idiom)
一条道走到黑	to stick to one's ways; to cling to one's course
一条龙	lit. one dragon; integrated chain
一条龙服务	one-stop service
一来	firstly, ...
一来二去	gradually; little by little
一杯羹	lit. a cup of soup; fig. to get part of the profits
一東一西	far apart
一板一眼	lit. one strong beat and one weak beats in a measure of music (…
一板三眼	lit. one strong beat and three weak beats in a measure of music…
一枝独秀	lit. only one branch of the tree is thriving (idiom)
一枝獨秀	lit. only one branch of the tree is thriving (idiom)
一枪命中	to hit with the first shot
一柱擎天	lit. to support the sky as a single pillar (idiom)
